ap_id,link,nome_bairro,algl,condo,m2tot,m2util,qts,suite,vagas,mini_desc,res_desc
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-i-guara-df-qi-8-bloco-b-681875,"QI 8 Bloco B, GUARA I, GUARA",800,,,38 m²,1 Quarto,,,APARTAMENTO 1 QUARTOS COM VARANDA,"Apartamento 1 quarto com varanda, sala, cozinha, banheiro com 38,75m² da área privativa Bem localizado próximo a Superm... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qs-4-conjunto-7-562048,"QS 4 Conjunto 7, RIACHO FUNDO, RIACHO FUNDO",700,,,38 m²,1 Quarto,,,,"Apartamento de 1 quarto em ótimo acabamento. Este apartamento localizado no Riacho Fundo I, próximo ao colégio Verde , ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sqs-409-186458,"SQS 409, ASA SUL, BRASILIA",1.5,,,42 m²,1 Quarto,,,"SQS 409 - APARTAMENTO 1 QUARTO - PARA ALUGAR, R R$ 1.500,00 - ASA SUL - BRASÍLIA/DF",Sala 1 Quarto com Armário Cozinha Banheiro Prédio JK. Agende sua visita - Telefones: 3225.7075 9105.9688 Para visit... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-13-701708,"Rua 13, NORTE, AGUAS CLARAS",1.6,,,38 m²,1 Quarto,1 Suíte,,"DF4 ALUGA. MOBILIADO. CITTA RESIDENCE, 38M², 1 SUITE","VENHA CONFERIR COM A DF4!! DF4 ALUGA DESCRIÇÃO Città Residence / Águas Claras - Rua 13 Norte, Aguas Norte, Águas Claras... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-avenida-central-blocos-227-359-123675,"Avenida Central Blocos 227/359, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",450,,,30 m²,1 Quarto,,,LOCAÇÃO APARTAMENTO 1 QUARTO NÚCLEO BANDEIRANTE NÚCLEO BANDEIRANTE,Avenida Central do Núcleo Bandeirante - Kitchenette para locação Em boa localização esse apartamento tem acesso facil... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-113-bloco-d-107556,"CLN 113 BLOCO D, ASA NORTE, BRASILIA",800,,,30 m²,1 Quarto,,,KITINETE EM EXCELENTE LOCALIZAÇÃO! UM MÊS DE CARÊNCIA! KITINETE EM EXCELENTE LOCALIZAÇÃO!,CLN 113 BLOCO D PLANO IMÓVEIS aluga Excelente kitinete próxima ao eixão! Excelente kitnet em quadra comercial diversif... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-113-bloco-a-646683,"CLN 113 Bloco A, ASA NORTE, BRASILIA",800,,,35 m²,1 Quarto,,,,Imovel : - 1 Quartos - Sala - Cozinha - Banheiro (box) - Ar condicionado (Quarto) Proximidades; - Ingreja Batista... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-terceira-avenida-blocos-1124a-1226a-691570,"Terceira Avenida Blocos 1124A/1226A, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",650,,,35 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, NÚCLEO BANDEIRANTE, 1 DORMITÓRIO, 1 BANHEIRO","End: Terceira Avenida Blocos 1124A1226A lote 1196 apt 301 - Ed Mariana UM APT COM UM QUARTO, SALA, COZINHA, BANHEIRO... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-212-bloco-c-676913,"CLN 212 Bloco C, ASA NORTE, BRASILIA",1.1,,,32 m²,1 Quarto,1 Suíte,,"KITNET PARA ALUGAR, 32 M² POR R$ 1.100,00/ANO - ASA NORTE - BRASÍLIA/DF","IMÓVEL: SCLN 212 BLOCO C SALA 205 ED. BARCELONA DESTAQUES: Localização privilegiada, próxima a supermercados, drogarias... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-663546,"CA 05, LAGO NORTE, BRASILIA",1,,,50 m²,1 Quarto,,,,"ALUGO: APARTAMENTO ED. DOM MATEUS, COM 01 QUARTO, SALA-COZINHA, BANHEIRO. VALOR: R$ 1.000,00, CONDOMÍNIO R$ 300,00, IPT... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-eqrsw-2-3-698686,"EQRSW 2/3, SUDOESTE, BRASILIA",1.5,,,30 m²,1 Quarto,1 Suíte,,,"A BS3imob aluga kitnet-studio EQRSW 02/03 AE 02 Edifício Cartier, dividida por ármarios, varanda, ar condicionado, cama ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-sgas-910-672346,"SGAS 910, ASA SUL, BRASILIA",900,,,30 m²,1 Quarto,1 Suíte,,"SGAS 910 - KITNET DIVIDIDA - ED. SUMMER PARK - NASCENTE - R$ 900,00","PÚBLIO IMÓVEIS ALUGA KIT DIVIDIDA EM SGAS 910, COMPOSTA DE: - SALA, - COPA COM ARMÁRIOS, - QUARTO, - BANHEIRO COM BOX DE... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-4-375520,"CCSW 4, SUDOESTE, BRASILIA",1.2,,,40 m²,1 Quarto,1 Suíte,1 Vaga,"TOP MASTER TOP MASTER - SUDOESTE | KITNET 1 QUARTO, SENDO 1 SUITE",Top Master CCSW 4 - Apartamento 1 Quarto Excelente kitnete de aproximadamente 40mt² no Top Master do Sudoeste. Imóvel b... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-683369,"CA 05, LAGO NORTE, BRASILIA",1.6,,,32 m²,1 Quarto,1 Vaga,,,"BSB IMOBILIÁRIO Aluga kIT/Mobiliada no 2º andar, nascente, Ed. Varandas, CA 05 do Lago Norte, sala com sofá e estante, c... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-terceira-avenida-blocos-990a-1120b-263822,"Terceira Avenida Blocos 990A/1120B, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",350,,,35 m²,1 Quarto,,,"KITNET PARA LOCAÇÃO EM BRASÍLIA, NÚCLEO BANDEIRANTE, 1 DORMITÓRIO, 1 BANHEIRO",Endereço: Terceira Avenida Blocos 990A1120B Lote 1010 Kit 06 - N.BANDEIRANTE Uma Sala com pia de cozinha e banhe... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-703589,"Avenida Flamboyant, NORTE, AGUAS CLARAS",950,,,30 m²,1 Quarto,1 Suíte,,"REAL PANORAMIC BLOCO A , REAL PANORAMIC SHOPPING RESIDENCE IMÓVEL COM ARMÁRIOS PLANEJADOS.","EXCELENTE LOCALIZAÇÃO, perto de mercados, farmácias, metrô, padarias. ÁREA DE LAZER COMPLETA! 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-161776,"Avenida Flamboyant, NORTE, AGUAS CLARAS",1.3,,,34 m²,1 Quarto,1 Vaga,,", EDIFÍCIO FLAMBOYANT AV FLAMBOYANT LOTE 24 TORRE A APTO 1910","Apartamento com sala, cozinha com armários, geladeira e micro-ondas, 01 suíte com armários, banheiro com armários e box ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sof-norte-setor-industrial-df-sofn-quadra-4-conjunto-e-675027,"SOFN Quadra 4 Conjunto E, SOF NORTE, SETOR INDUSTRIAL",1.3,,,40 m²,1 Quarto,,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 40 M² POR R$ 1.600,00/MÊS - ZONA INDUSTRIAL - BRASÍLIA/DF","Atenção! Está procurando por um apartamento 1 quartos, sendo 1 suíte, totalmente reformado e moderno? Então temos a sol... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-914-133427,"SGAN 914, ASA NORTE, BRASILIA",1.2,,,30 m²,1 Quarto,1 Vaga,,1º ANDAR - MOBILIADO - SOUTH BEACH,"kitinete mobiliada composta de sala, varanda, quarto com armário, copa com armários, banheiro social com box em vidro e ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-paineiras-221855,"Rua DAS PAINEIRAS, NORTE, AGUAS CLARAS",1.1,,,35 m²,1 Quarto,1 Vaga,,KITNET - ÁGUAS CLARAS,"Rua das Paineiras - Residencial One Park Kitnet em Águas Claras, está em vão livre, podendo ser dividida em sala com c... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-122-441668,"QN 122, SAMAMBAIA SUL, SAMAMBAIA",700,,,45 m²,1 Quarto,,,KN0892 - QN 122 KIT 1 DORMITÓRIO 45M². AGENDE SUA VISITA!,"KN0892 - Qn 122 Kit 1 dormitório 45m². Agende sua visita! Kit composta por sala conjugada com cozinha, quarto e banhei... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-clsw-104-bloco-b-555142,"CLSW 104 Bloco B, SUDOESTE, BRASILIA",1.3,,,43 m²,1 Quarto,,,,ALUGUEL: EXCELENTE KITNET CLSW 104 - BLOCO B / EDIFÍCIO SUDOESTE SHOPPING – Sudoeste /DF METRAGEM: 43 m² Excel... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-311-bloco-c-41292,"CLN 311 BLOCO C, ASA NORTE, BRASILIA",850,,,32 m²,1 Quarto,,,2º ANDAR,"Kitinete reformada com 02 ambientes (sala e quarto), banheiro com box, varanda, cozinha com armário. Condomínio R$ 384,0... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-37-694107,"Rua 37, SUL, AGUAS CLARAS",1.4,,,33 m²,1 Quarto,,,APARTAMENTO EM ANDAR ALTO PARA LOCAÇÃ...,Excelente apartamento de um quartos situado no Residencial Real Celebration. O residencial conta com uma ampla área de l... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-conjunto-d-689001,"QE 40 Conjunto D, GUARA II, GUARA",700,,,40 m²,1 Quarto,,,"AP9643 - QE 40 COM 1 QUARTO, 40M². AGENDE SUA VISITA!","AP9643 - Qe 40 com 1 quarto, 40m². Agende sua visita! Aconchegante apartamento para alugar com 1 quarto e 1 banheiro no... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qnp-13-conjunto-x-693679,"QNP 13 Conjunto X, CEILANDIA NORTE, CEILANDIA",1.1,,,40 m²,1 Quarto,1 Suíte,,AVENIDA PRINCIPAL,"IMOBILIARIA ESTRELA DESDE 1970 - ALUGA OTIMO APTO VAZADO COMPOSTO DE SALA COM VARANDA, WC SOCIAL, 01 QUARTO SUITE, COZIN... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-114-bloco-b-12807,"CLN 114 Bloco B, ASA NORTE, BRASILIA",950,,,35 m²,1 Quarto,,,"KITNET COM 1 DORMITÓRIO PARA ALUGAR, 35 M² POR R$ 1.410,86/MÊS - ASA NORTE - BRASÍLIA/DF","SCLN 114 BLOCO B Ótima Kitnet com varanda e vista livre!!! Composta por sala, quarto, cozinha com armários e banheiro ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qna-51-661411,"QNA 51, TAGUATINGA NORTE, TAGUATINGA",700,,,30 m²,1 Quarto,,,QNA 51 LOTE 05 APARTAMENTO 302,PONTO DE REFERÊNCIA: ESCOLA CASA DE BRINQUEDO/ TAGUA PARQUE APARTAMENTO COM: 01 QUARTO SALA COZINHA BANHEIRO ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-sul-ceilandia-df-qnm-9-conjunto-d-78717,"QNM 9 Conjunto D, CEILANDIA SUL, CEILANDIA",800,,,37 m²,1 Quarto,,,QNM 09 CONJUNTO D- EXCELENTE APTO TÉRREO- CEILÂNDIA,"Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel mensal. Aprovação media... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-714-715-bloco-f-699684,"SCRN 714/715 Bloco F, ASA NORTE, BRASILIA",1.1,,,35 m²,1 Quarto,,,"SCRN 714/715 - APARAMENTO DE 1 QUARTO PARA LOCAÇÃO, ASA NORTE - DF","Apartamento na SCRN 714/715. O apartamento está disposto em sala com varanda, quarto com armário, cozinha conjugada com ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-6-lote-5-699606,"QMSW 6 Lote 5, SUDOESTE, BRASILIA",1.1,,,30 m²,1 Quarto,1 Suíte,,"KITNET COM 1 DORMITÓRIO PARA ALUGAR, 30 M² POR R$ 1.100/MÊS - SUDOESTE - BRASÍLIA/DF","QMSW 06 BLOCO G KIT 246 ED. STUDIO IN. DESTAQUE: Localização privilegiada em área comercial e loca, com diversos comér... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-clsw-301-bloco-a-115915,"CLSW 301 Bloco A, SUDOESTE, BRASILIA",1.15,,,40 m²,1 Quarto,,,CLSW 301 ED. ESPAÇO VIP - KIT C/ EXCELENTE LOCALIZAÇÃO - SUDOESTE,"Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-vicente-pires-vicente-pires-df-rua-19-661566,"Rua 19, VICENTE PIRES, VICENTE PIRES",800,,,38 m²,1 Quarto,,,APARTAMENTO 1Q - RUA 8 - C/ VARANDA,Apartamento de 1 Quarto com varanda na Rua 08 Vicente Pires Ótima localização! Próximo a panificadora e mercado. Fácil a... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-industrial-guara-df-strc-trecho-4-448757,"STRC Trecho 4, SETOR INDUSTRIAL, GUARA",450,,,45 m²,1 Quarto,,,,"SALA,01 QUARTO, COZINHA, BANHEIRO SOCIAL, AREA DE SERVIÇO, PISO CERÂMICA. ALUGUEL BRUTO: R$ 562,50 DESCONTO DE PONTUALI... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-quadra-101-690345,"Quadra 101, NORTE, AGUAS CLARAS",1.7,,,47 m²,1 Quarto,1 Vaga,,RESIDENCIAL APÊ 1 QUARTO,"Lettieri Aluga: EXCELENTE apartamento no Residencial Apê, 01 vaga de garagem, apartamento com 01 (um) quarto, sala, vara... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-ii-guara-df-qe-40-315462,"QE 40, GUARA II, GUARA",625,,,30 m²,1 Quarto,,,,"SALA, 01 QUARTO, COZINHA, AREA DE SERVIÇO, PISO CERAMICA ALUGUEL BRUTO: R$ 781,25 DESCONTO DE PONTUALIDADE: R$ 156,25 A... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cln-5-bloco-d-112590,"CLN 5 Bloco D, RIACHO FUNDO, RIACHO FUNDO",650,,,35 m²,1 Quarto,,,APARTAMENTO COM 1 QUARTO NO RIACHO FUNDO 1 - NASCE,"Ótimo apartamento no Riacho Fundo I Excelente espaço com aproximadamente 35 m²,, bem iluminado e arejado. Cozinha conj... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ade-aguas-claras-df-ade-conjunto-28-266943,"ADE Conjunto 28, ADE, AGUAS CLARAS",650,,,40 m²,1 Quarto,,,,"Apartamento de 1 Quarto em ótimo acabamento. Este apartamento muito bem localizado na ADE CONJUNTO 28, é uma ótima op... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cls-2-bloco-a-632384,"CLS 2 Bloco A, RIACHO FUNDO, RIACHO FUNDO",800,,,50 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, RIACHO FUNDO I, 1 DORMITÓRIO, 1 BANHEIRO","ENDEREÇO: QS 2 CLS 2 BLOCO A LOTES 0506 APT 206 - RIACHO FUNDO I UM APT DE 01 QUARTO, 1 CLOSET, SALA, COZINHA E BAN... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-409-bloco-d-262227,"CLN 409 Bloco D, ASA NORTE, BRASILIA",750,,,32 m²,1 Quarto,1 Suíte,,EXCELENTE KITNET NO MEIO DA ASA NORTE EXCELENTE KITNET NO MEIO DA ASA NORTE,"CLN 409 Bloco D Em localização privilegiada próxima aos principais pontos de interesse da Asa Norte, quadra comercial co... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-manaca-703716,"Rua MANACA, SUL, AGUAS CLARAS",1.5,,,38 m²,1 Quarto,1 Vaga,,", EDIFÍCIO NOVA FRIBURGO","OPORTUNIDADE! APTO 1 QUARTO APARTAMENTO DE 38m² (APROXIMADAMENTE), COM: - 1 QUARTO; - 1 BANHEIRO; - ÁREA DE SERVIÇO; -... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-colonia-agricola-samambaia-vicente-pires-df-chacara-130-305496,"Chacará 130, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",510,,,35 m²,1 Quarto,,,COLONIA AGRÍCOLA SAMAMBAIA - CHÁCARA 130 KIT,Kit Colônia Agrícola Samambaia - Kit dividida; - WC Social; - Comércio estabelecido; - Excelente localização; VENHA MA... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan911-modulo-f-413814,"SGAN 911 Módulo F, ASA NORTE, BRASILIA",1.1,,,32 m²,1 Quarto,1 Vaga,,SGAN 911 MODULO F ED GREEN PARK KIT MOBILIADA E DIVIDIDA - ASA NORTE,"IMÓVEL EM PROCESSO DE DESOCUPAÇÃO PREVISÃO PARA O INICIO DAS VISITAS EM 02/03/2023 Alugue sem Fiador, sem burocracia e... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-702294,"Avenida das Araucárias, SUL, AGUAS CLARAS",1.2,,,33 m²,1 Quarto,,,"01 QUARTO VISTA LIVRE SEM VAGA, BLEND APARTMENTS HPLUS LONG STAY",EDIFÍCIO TURMALINA *APARTAMENTO: - Todo no armário; - 1 Quarto - 1 Banheiro - fogão - Televisão - Não tem vaga *FORMA... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qs-104-704122,"QS 104, SAMAMBAIA SUL, SAMAMBAIA",750,,,45 m²,1 Quarto,,,ÓTIMA KIT SAMAMBAIA SUL,"Apartamento em Samambaia - Qs 104 Aluga-se apartamento em Samambaia Sul, com 1 quarto, 1 sala, 1 cozinha e 1 banheiro. ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-680552,"CA 05, LAGO NORTE, BRASILIA",730,,,35 m²,1 Quarto,,,ED. DOM MATHEUS - LAGO NORTE,"ABC Imóveis aluga excelente kitnet no Ed. Dom Matheus, situado na CA 05. Bloco Próximo ao shopping Iguatemi e Deck Norte... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-406-bloco-d-704339,"CLN 406 Bloco D, ASA NORTE, BRASILIA",1.1,,,30 m²,1 Quarto,,,"KN1221 - SCLN 406 COM 1 QUARTO, 30M² PRÓXIMO À UNB. AGENDE SUA VISITA!","KN1221 - Scln 406 com 1 quarto, 30m². Agende sua visita! Imóvel composto por sala conjugada com cozinha, fogão, micro-... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-recanto-das-emas-recanto-das-emas-df-quadra-403-conjunto-6-694168,"Quadra 403 Conjunto 6, RECANTO DAS EMAS, RECANTO DAS EMAS",600,,,45 m²,1 Quarto,1 Vaga,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, RECANTO DAS EMAS, 1 DORMITÓRIO, 1 BANHEIRO, 1 VAGA","Endereço: Quadra 403 Conjunto 6 Lote 03 Apt 102 - Recanto das Emas Um ótimo apt de 01 Quarto, sala, cozinha, banhei... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-octogonal-brasilia-df-area-especial-6-8-422927,"Área Especial 6/8, OCTOGONAL, BRASILIA",1.4,,,37 m²,1 Quarto,1 Suíte,,"AOS 06/08 BLOCO A - 01 QUARTO COM ARMÁRIO, VARANDA","PÚBLIO IMÓVEIS ALUGA APTO DE 01 QUARTO EM AOS 06/08 COMPOSTO POR: - SALA COM VARANDA, - 01 QUARTO COM ARMÁRIO, - BANHE... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-cng-2-234936,"CNG 2, TAGUATINGA NORTE, TAGUATINGA",800,,,40 m²,1 Quarto,,,CNG 02 LOTE 22 AP 301 - 01 QUARTO - EXCELENTE LOCALIZAÇÃO,Apto Oferta Locação - 01 Quarto; - Sala; - Cozinha; - WC Social; - Área de serviço. VENHA MARQUE JÁ SUA VISITA Alugue... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-de-industrias-bernardo-sayao-nucleo-bandeirante-df-quadra-2-conjunto-b-631906,"Quadra 2 Conjunto B, SETOR DE INDUSTRIAS BERNARDO SAYAO, NUCLEO BANDEIRANTE",500,,,45 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM RA VIII NÚCLEO BANDEIRANTE, SETOR DE INDÚSTRIAS BERNARDO SAYÃO (NÚCLEO B","ENDEREÇO: SIBS QUADRA 02 CONJUNTO B LOTE 02 D APT 103 - N.BANDEIRANTE UM APT DE 01 QUARTO, SALA, COZINHA, BA... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-areal-aguas-claras-df-qs-7-rua-820-102097,"QS 7 Rua 820, AREAL, AGUAS CLARAS",870,,,35 m²,1 Quarto,1 Vaga,,QS 07 RUA 820 - KITNET 01 QUARTO COM ARMÁRIO 01 VAGA DE GARAGEM - ED. PORTAL DO SUL - AREAL /DF,"Apartamento com quarto, sala e copa, com armários e Vaga de Garagem. Condomínio + CAESB + GÁS Os valores de condomínio... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-20-704750,"Rua 20, SUL, AGUAS CLARAS",1.1,,,33 m²,1 Quarto,1 Suíte,1 Vaga,,"Edifício Porto das Águas: excelente quitinete, localizada próximo ao Shopping de Águas Claras, com 33m2 de área privativ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-714-bloco-c-249552,"SCLRN 714 Bloco C, ASA NORTE, BRASILIA",699,,,31 m²,1 Quarto,,,"KITNET COM 1 DORMITÓRIO PARA ALUGAR, 31 M² POR R$ 699,00/MÊS - ASA NORTE - BRASÍLIA/DF",SCLRN 714 BL. C ENTRADA 64 - SALA - COZINHA COM ARMÁRIO E PANELEIRO - BANHEIRO SOCIAL - PISO CERÂMICA - TETO LAJE - PO... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-3-230468,"CCSW 3, SUDOESTE, BRASILIA",1.6,,,50 m²,1 Quarto,1 Vaga,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 50 M² POR R$ 1.600,00 - SUDOESTE - BRASÍLIA/DF","CCSW 03 LOTE 04 APTO 131 - ED. SILCO VARANDAS DESTAQUES: Localização privilegiada, próximo a drogarias, padarias, pet s... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-671303,"CA 05, LAGO NORTE, BRASILIA",1.25,,,30 m²,1 Quarto,,,SHIN CA 05 BLOCO D-3 - KITNET PARA LOCAÇÃO - EDIFÍCIO VARANDAS - LAGO NORTE - DF.,SHIN CA 05 Bloco D-3 - Edifício Varandas - Lago Norte/DF Alugue este imóvel com seu cartão de crédito pela CredPago A ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-193658,"CA 02, LAGO NORTE, BRASILIA",1.4,,,31 m²,1 Quarto,1 Suíte,1 Vaga,LOCAÇÃO APARTAMENTO 1 QUARTO LAGO NORTE BRASÍLIA,"SHIN CA 02 - Ed. Gênesis Localização: Próximo a shoppings, bancos, academias, supermercados e outros comércios locais. ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-122-270362,"QN 122, SAMAMBAIA SUL, SAMAMBAIA",850,,,45 m²,1 Quarto,,,"AP10748 - QN 122, APARTAMENTO PARA ALUGAR COM 1 QUARTO, 45M². AGENDE SUA VISITA!","AP10748 - Qn 122, Apartamento para alugar com 1 quarto, 45m². Agende sua visita! Apartamento composto por sala conjuga... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-rua-20-676222,"Rua 20, GUARA II, GUARA",790,,,30 m²,1 Quarto,1 Suíte,,QE 40 - RUA 20 CONJ 1 LOTE 19 APT 304 - POLO DE MODAS - GUARA II - OTIMO LOCAL - OPORTUNIDADE,Excelente apartamento com armários novos (APT 304) de 1 quarto conjugado em condomínio na QE 40 - Rua 20 do Polo de Moda... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-grande-colorado-sobradinho-df-condominio-colorado-villie-319870,"Condomínio Colorado Villie, GRANDE COLORADO, SOBRADINHO",700,,,40 m²,1 Quarto,,,BEM LOCALIZADO,Oportunidade! -01 quarto com varanda - sala - cozinha -01 banheiro social - área de serviço - nascente - segundo an... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-314617,"CA 05, LAGO NORTE, BRASILIA",1.1,,,36 m²,1 Quarto,,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 36 M² POR R$ 1.100,00/MÊS - LAGO NORTE - BRASÍLIA/DF",Excelente Apartamento Ed. Oasis; - 01 QUARTO; - SALA / COZINHA COM ARMÁRIOS; - BANHEIRO COM BOX DE BLINDEX. - VARANDA -... 12/02/23
